gene_id,binding_replicates,source_peak_count,max_peak_score,min_peak_fdr,replicate_ids,admitted_binding
Solyc08g081800,1,1,0.966618,0.0192,GSM989347,False
Solyc07g005210,1,1,0.966244,0.0192,GSM989347,False
Solyc07g005220,1,1,0.966244,0.0192,GSM989347,False
Solyc07g008040,1,1,0.966244,0.03979,GSM989347,False
Solyc07g055930,1,1,0.966244,0.03979,GSM989347,False
Solyc07g065150,1,1,0.966244,0.03979,GSM989347,False
Solyc07g065160,1,1,0.966244,0.03979,GSM989347,False
Solyc07g065180,1,1,0.966244,0.03979,GSM989347,False
Solyc04g015690,1,1,0.964737,0.03979,GSM989347,False
Solyc04g063240,1,1,0.964737,0.04131,GSM989347,False
Solyc04g072890,1,1,0.964737,0.03979,GSM989347,False
Solyc04g082060,1,1,0.964737,0.03979,GSM989347,False
Solyc01g006110,1,1,0.957955,0.04957,GSM989347,False
Solyc01g006120,1,1,0.957955,0.04957,GSM989347,False
Solyc01g059860,1,1,0.957955,0.04612,GSM989347,False
Solyc01g089920,1,1,0.957955,0.04612,GSM989347,False
Solyc01g089930,1,1,0.957955,0.04612,GSM989347,False
Solyc01g097120,1,1,0.957955,0.04957,GSM989347,False
Solyc11g017390,1,1,0.949528,0.04379,GSM989347,False
Solyc11g066500,1,1,0.949528,0.04379,GSM989347,False
Solyc11g067080,1,1,0.949528,0.04379,GSM989347,False
Solyc11g072030,1,1,0.949528,0.04379,GSM989347,False
Solyc05g007950,1,1,0.949419,0.04131,GSM989347,False
Solyc05g013530,1,1,0.949419,0.03979,GSM989347,False
Solyc03g031860,1,1,0.94636,0.00987,GSM989347,False
Solyc03g059250,1,1,0.94636,0.04612,GSM989347,False
Solyc03g083410,1,1,0.94636,0.04612,GSM989347,False
Solyc03g116650,1,1,0.94636,0.04612,GSM989347,False
Solyc03g116660,1,1,0.94636,0.04612,GSM989347,False
Solyc02g085160,1,1,0.944581,0.04453,GSM989347,False
Solyc09g075560,1,1,0.943682,0.04131,GSM989347,False
Solyc10g079140,1,1,0.942631,0.0192,GSM989347,False
Solyc12g005930,1,1,0.942455,0.04379,GSM989347,False
Solyc12g098130,1,1,0.942455,0.04379,GSM989347,False
Solyc12g098150,1,1,0.942455,0.04379,GSM989347,False
Solyc06g051940,1,1,0.934559,0.04612,GSM989347,False
Solyc06g062660,1,1,0.934559,0.04612,GSM989347,False
Solyc06g065720,1,1,0.934559,0.04612,GSM989347,False
Solyc06g071180,1,1,0.934559,0.04612,GSM989347,False
Solyc06g071190,1,1,0.934559,0.04612,GSM989347,False
Solyc06g072610,1,1,0.934559,0.04957,GSM989347,False
Solyc06g072620,1,1,0.934559,0.04957,GSM989347,False
Solyc06g082470,1,1,0.934559,0.04612,GSM989347,False
Solyc08g062970,1,1,0.934397,0.02689,GSM989347,False
Solyc08g079100,1,1,0.934397,0.04957,GSM989347,False
Solyc07g008870,1,1,0.934036,0.02689,GSM989347,False
Solyc07g008880,1,1,0.934036,0.02689,GSM989347,False
Solyc04g015020,1,1,0.932579,0.04612,GSM989347,False
Solyc04g016180,1,1,0.932579,0.04612,GSM989347,False
Solyc04g017690,1,1,0.932579,0.04612,GSM989347,False
Solyc01g112120,1,1,0.924922,0.0333,GSM989347,False
Solyc01g112130,1,1,0.924922,0.0333,GSM989347,False
Solyc09g005000,1,1,0.912226,0.03509,GSM989347,False
Solyc09g011570,1,1,0.912226,0.00987,GSM989347,False
Solyc09g011580,1,1,0.912226,0.00987,GSM989347,False
Solyc09g014400,1,1,0.912226,0.02689,GSM989347,False
Solyc09g060090,1,1,0.912226,0.04612,GSM989347,False
Solyc12g010690,1,1,0.912054,0.03979,GSM989347,False
Solyc12g096080,1,1,0.912054,0.03947,GSM989347,False
Solyc12g096090,1,1,0.912054,0.03947,GSM989347,False
Solyc12g096100,1,1,0.912054,0.03947,GSM989347,False
Solyc12g096220,1,1,0.912054,0.03979,GSM989347,False
Solyc12g099930,1,1,0.912054,0.04131,GSM989347,False
Solyc10g006090,1,1,0.91121,0.04612,GSM989347,False
Solyc10g081040,1,1,0.91121,0.04612,GSM989347,False
Solyc02g083720,1,1,0.910846,0.04625,GSM989347,False
Solyc02g083730,1,1,0.910846,0.04625,GSM989347,False
Solyc02g083740,1,1,0.910846,0.04625,GSM989347,False
Solyc07g005140,1,1,0.901828,0.04453,GSM989347,False
Solyc07g054300,1,1,0.901828,0.0333,GSM989347,False
Solyc11g010740,1,1,0.888268,0.03509,GSM989347,False
Solyc11g010760,1,1,0.888268,0.03509,GSM989347,False
Solyc11g065500,1,1,0.888268,0.02689,GSM989347,False
Solyc11g071510,1,1,0.888268,0.04957,GSM989347,False
Solyc12g010000,1,1,0.881652,0.02689,GSM989347,False
Solyc12g096350,1,1,0.881652,0.02689,GSM989347,False
Solyc12g096360,1,1,0.881652,0.02689,GSM989347,False
Solyc03g065250,1,1,0.881094,0.04625,GSM989347,False
Solyc03g065260,1,1,0.881094,0.04625,GSM989347,False
Solyc03g097470,1,1,0.881094,0.04625,GSM989347,False
Solyc03g097480,1,1,0.881094,0.04625,GSM989347,False
Solyc03g113100,1,1,0.881094,0.04625,GSM989347,False
Solyc03g113110,1,1,0.881094,0.04625,GSM989347,False
Solyc03g118200,1,1,0.881094,0.04083,GSM989347,False
Solyc03g118680,1,1,0.881094,0.04083,GSM989347,False
Solyc03g118690,1,1,0.881094,0.04083,GSM989347,False
Solyc10g050160,1,1,0.879789,0.0333,GSM989347,False
Solyc02g086810,1,1,0.877111,0.04951,GSM989347,False
Solyc02g088560,1,1,0.877111,0.04951,GSM989347,False
Solyc02g093720,1,1,0.877111,0.04951,GSM989347,False
Solyc02g093730,1,1,0.877111,0.04951,GSM989347,False
Solyc02g093740,1,1,0.877111,0.04951,GSM989347,False
Solyc06g083390,1,1,0.870107,0.04083,GSM989347,False
Solyc08g005950,1,1,0.869956,0.04625,GSM989347,False
Solyc08g005960,1,1,0.869956,0.04625,GSM989347,False
Solyc08g006380,1,1,0.869956,0.04083,GSM989347,False
Solyc08g006390,1,1,0.869956,0.04083,GSM989347,False
Solyc08g006400,1,1,0.869956,0.04083,GSM989347,False
Solyc08g006410,1,1,0.869956,0.04083,GSM989347,False
Solyc08g074670,1,1,0.869956,0.04083,GSM989347,False
Solyc08g076010,1,1,0.869956,0.03509,GSM989347,False
Solyc07g049180,1,1,0.86962,0.04625,GSM989347,False
Solyc07g049190,1,1,0.86962,0.04625,GSM989347,False
Solyc01g106790,1,1,0.858856,0.04155,GSM989347,False
Solyc12g007040,1,1,0.85125,0.0333,GSM989347,False
Solyc09g009550,1,1,0.849313,0.04083,GSM989347,False
Solyc09g009560,1,1,0.849313,0.04083,GSM989347,False
Solyc03g082870,1,1,0.848461,0.04951,GSM989347,False
Solyc10g005440,1,1,0.848368,0.04083,GSM989347,False
Solyc10g005450,1,1,0.848368,0.04083,GSM989347,False
Solyc10g012090,1,1,0.848368,0.04083,GSM989347,False
Solyc10g052480,1,1,0.848368,0.04083,GSM989347,False
Solyc10g052490,1,1,0.848368,0.04083,GSM989347,False
Solyc10g085230,1,1,0.848368,0.04083,GSM989347,False
Solyc10g085240,1,1,0.848368,0.04083,GSM989347,False
Solyc10g008420,1,1,0.843867,0.03158,GSM989349,False
Solyc10g008430,1,1,0.843867,0.03158,GSM989349,False
Solyc06g062460,1,1,0.83788,0.04951,GSM989347,False
Solyc06g062470,1,1,0.83788,0.04951,GSM989347,False
Solyc06g082060,1,1,0.83788,0.04951,GSM989347,False
Solyc06g082070,1,1,0.83788,0.04951,GSM989347,False
Solyc07g032250,1,1,0.837411,0.04951,GSM989347,False
Solyc07g032260,1,1,0.837411,0.04951,GSM989347,False
Solyc07g051930,1,1,0.837411,0.04951,GSM989347,False
Solyc07g066080,1,1,0.837411,0.04951,GSM989347,False
Solyc04g074310,1,1,0.836106,0.04951,GSM989347,False
Solyc04g079650,1,1,0.836106,0.04951,GSM989347,False
Solyc04g079660,1,1,0.836106,0.04951,GSM989347,False
Solyc04g082330,1,1,0.836106,0.04951,GSM989347,False
Solyc02g078170,1,1,0.832967,0.03759,GSM989349,False
Solyc02g078180,1,1,0.832967,0.03759,GSM989349,False
Solyc05g023810,1,1,0.82708,0.0,GSM989349,False
Solyc05g023820,1,1,0.82708,0.0,GSM989349,False
Solyc12g010730,1,1,0.820848,0.04083,GSM989347,False
Solyc12g056970,1,1,0.820848,0.04083,GSM989347,False
Solyc12g056980,1,1,0.820848,0.04083,GSM989347,False
Solyc12g099620,1,1,0.820848,0.04083,GSM989347,False
Solyc12g099630,1,1,0.820848,0.04083,GSM989347,False
Solyc12g099640,1,1,0.820848,0.04083,GSM989347,False
Solyc04g078880,1,1,0.813873,0.03158,GSM989349,False
Solyc04g078890,1,1,0.813873,0.03158,GSM989349,False
Solyc10g079760,1,1,0.801674,0.03008,GSM989349,False
Solyc12g009480,1,1,0.790446,0.04951,GSM989347,False
Solyc12g010330,1,1,0.790446,0.04951,GSM989347,False
Solyc12g096370,1,1,0.790446,0.04951,GSM989347,False
Solyc12g096390,1,1,0.790446,0.04951,GSM989347,False
Solyc05g055910,1,1,0.785726,0.03008,GSM989349,False
Solyc12g015810,1,1,0.775983,0.03008,GSM989349,False
Solyc12g015820,1,1,0.775983,0.03008,GSM989349,False
Solyc12g015830,1,1,0.775983,0.03008,GSM989349,False
Solyc12g015840,1,1,0.775983,0.03008,GSM989349,False
Solyc02g071560,1,1,0.753637,0.03008,GSM989349,False
Solyc02g071570,1,1,0.753637,0.03008,GSM989349,False
Solyc05g005260,1,1,0.744372,0.03216,GSM989349,False
Solyc05g009120,1,1,0.744372,0.03216,GSM989349,False
Solyc11g072450,1,1,0.73366,0.03216,GSM989349,False
Solyc11g072460,1,1,0.73366,0.03216,GSM989349,False
Solyc03g112170,1,1,0.727683,0.03509,GSM989349,False
Solyc10g081170,1,1,0.717287,0.04155,GSM989349,False
Solyc10g081180,1,1,0.717287,0.04155,GSM989349,False
Solyc05g054220,1,1,0.598685,0.01754,GSM989348,False
